latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2024-01-12T22:00,6.6,83,0.20,0.20,0.00,51,100,18.4,101,37.8,1008.6
2024-01-12T23:00,6.7,87,0.60,0.60,0.00,53,100,20.5,89,32.8,1006.6
2024-01-13T00:00,7.2,91,3.20,3.20,0.00,63,100,28.5,106,50.0,1003.9
2024-01-13T01:00,8.1,92,1.80,1.80,0.00,61,100,32.1,110,54.4,1001.2
2024-01-13T02:00,8.8,93,3.50,3.50,0.00,63,100,28.4,102,60.1,998.8
2024-01-13T03:00,10.3,92,6.80,6.80,0.00,63,100,30.7,124,49.3,996.5
2024-01-13T04:00,11.0,94,4.50,4.50,0.00,63,100,33.2,124,54.7,993.2
2024-01-13T05:00,11.6,92,1.60,1.60,0.00,61,100,30.5,123,59.4,989.9
2024-01-13T06:00,11.5,93,0.00,0.00,0.00,3,100,22.7,136,49.7,988.7
2024-01-13T07:00,11.1,95,0.60,0.60,0.00,53,72,14.8,141,35.6,987.3
2024-01-13T08:00,10.8,97,0.10,0.10,0.00,51,61,11.2,165,23.8,986.2
2024-01-13T09:00,14.4,91,0.00,0.00,0.00,2,61,20.5,204,39.6,985.0
2024-01-13T10:00,14.6,94,0.60,0.60,0.00,53,100,21.1,226,41.0,984.9
2024-01-13T11:00,14.1,84,0.10,0.10,0.00,51,13,28.0,235,44.6,985.2
2024-01-13T12:00,13.8,68,0.10,0.10,0.00,51,34,32.6,250,51.8,985.3
2024-01-13T13:00,12.9,51,0.00,0.00,0.00,3,84,31.9,264,55.1,985.6
2024-01-13T14:00,10.8,49,0.00,0.00,0.00,3,100,34.2,270,56.2,986.8
2024-01-13T15:00,8.8,47,0.00,0.00,0.00,3,93,28.5,261,56.2,988.1
2024-01-13T16:00,8.6,43,0.00,0.00,0.00,0,10,33.4,262,55.4,989.3
2024-01-13T17:00,7.9,38,0.00,0.00,0.00,0,1,31.3,262,54.7,990.6
2024-01-13T18:00,6.1,39,0.00,0.00,0.00,0,1,31.1,265,52.2,992.6
2024-01-13T19:00,4.2,43,0.00,0.00,0.00,1,32,31.8,275,54.0,995.3
2024-01-13T20:00,3.1,43,0.00,0.00,0.00,0,0,29.2,261,52.6,997.0
2024-01-13T21:00,4.2,42,0.00,0.00,0.00,1,46,26.9,252,53.6,998.3
2024-01-13T22:00,2.9,45,0.00,0.00,0.00,0,13,24.5,248,43.9,1000.1
2024-01-13T23:00,1.8,47,0.00,0.00,0.00,0,4,25.6,244,40.7,1001.0
2024-01-14T00:00,1.1,48,0.00,0.00,0.00,0,1,25.5,251,43.2,1002.3
2024-01-14T01:00,0.4,50,0.00,0.00,0.00,0,0,23.1,249,41.8,1003.6
2024-01-14T02:00,-0.2,51,0.00,0.00,0.00,0,0,21.3,251,38.2,1005.0
2024-01-14T03:00,-0.9,53,0.00,0.00,0.00,0,0,19.0,251,34.6,1006.0
2024-01-14T04:00,-1.3,54,0.00,0.00,0.00,0,0,21.5,252,34.6,1006.8
2024-01-14T05:00,-1.5,55,0.00,0.00,0.00,0,2,20.4,253,36.0,1007.2
2024-01-14T06:00,-1.6,56,0.00,0.00,0.00,0,0,17.0,249,33.1,1007.4
2024-01-14T07:00,-1.9,59,0.00,0.00,0.00,0,0,13.7,235,27.4,1007.7
2024-01-14T08:00,-2.0,62,0.00,0.00,0.00,0,4,14.6,218,23.8,1007.9
2024-01-14T09:00,-0.1,59,0.00,0.00,0.00,0,3,19.9,212,31.3,1007.6
2024-01-14T10:00,1.5,56,0.00,0.00,0.00,0,6,21.5,203,34.9,1007.2
2024-01-14T11:00,3.2,51,0.00,0.00,0.00,0,2,24.7,209,42.8,1007.1
2024-01-14T12:00,4.9,48,0.00,0.00,0.00,0,1,24.7,201,42.5,1005.3
2024-01-14T13:00,6.3,45,0.10,0.00,0.07,71,97,29.9,216,47.5,1004.0
2024-01-14T14:00,3.3,65,0.30,0.10,0.14,71,98,29.8,258,67.3,1005.1
2024-01-14T15:00,3.0,42,0.10,0.00,0.07,71,100,32.7,256,56.2,1005.4
2024-01-14T16:00,2.7,37,0.00,0.00,0.00,0,3,33.0,264,53.6,1006.5
2024-01-14T17:00,1.4,30,0.00,0.00,0.00,0,9,36.4,268,64.8,1008.5
2024-01-14T18:00,-0.2,32,0.00,0.00,0.00,1,24,29.2,271,58.7,1011.0
2024-01-14T19:00,-1.9,33,0.00,0.00,0.00,0,0,23.1,267,47.9,1013.0
2024-01-14T20:00,-2.7,35,0.00,0.00,0.00,1,34,20.7,262,38.2,1014.7
2024-01-14T21:00,-2.5,36,0.00,0.00,0.00,1,35,19.4,269,32.8,1015.5
2024-01-14T22:00,-3.2,38,0.00,0.00,0.00,1,41,19.5,282,32.4,1015.7
2024-01-14T23:00,-3.8,40,0.00,0.00,0.00,2,79,15.9,288,32.0,1016.4
2024-01-15T00:00,-4.4,43,0.00,0.00,0.00,0,14,10.1,287,25.9,1016.8
2024-01-15T01:00,-5.1,47,0.00,0.00,0.00,0,13,7.2,270,16.2,1017.1
2024-01-15T02:00,-5.3,50,0.00,0.00,0.00,3,93,7.9,254,13.0,1017.9
2024-01-15T03:00,-5.6,51,0.00,0.00,0.00,1,43,8.0,243,13.3,1018.6
2024-01-15T04:00,-5.8,51,0.00,0.00,0.00,3,92,7.5,253,13.0,1018.8
2024-01-15T05:00,-5.4,50,0.00,0.00,0.00,3,100,7.2,267,13.7,1018.8
2024-01-15T06:00,-5.1,46,0.00,0.00,0.00,2,76,8.9,243,14.8,1019.2
2024-01-15T07:00,-5.4,47,0.00,0.00,0.00,2,58,7.2,243,15.1,1019.4
2024-01-15T08:00,-5.8,51,0.00,0.00,0.00,1,28,6.6,248,12.6,1019.8
2024-01-15T09:00,-5.3,50,0.00,0.00,0.00,0,7,9.7,248,15.5,1020.8
2024-01-15T10:00,-4.3,40,0.00,0.00,0.00,1,22,10.9,264,21.2,1021.1
2024-01-15T11:00,-3.3,43,0.00,0.00,0.00,1,26,10.5,264,22.3,1021.7
2024-01-15T12:00,-2.2,40,0.00,0.00,0.00,1,38,10.0,255,22.7,1021.3
2024-01-15T13:00,-1.2,38,0.00,0.00,0.00,3,100,11.0,251,23.8,1020.4
2024-01-15T14:00,-0.9,37,0.00,0.00,0.00,3,100,11.4,242,23.8,1019.7
2024-01-15T15:00,-0.9,38,0.00,0.00,0.00,3,100,11.3,233,23.4,1019.0
2024-01-15T16:00,-0.8,40,0.00,0.00,0.00,3,100,9.5,233,22.3,1018.6
2024-01-15T17:00,-1.1,41,0.00,0.00,0.00,3,100,9.7,219,18.7,1018.5
2024-01-15T18:00,-1.4,43,0.00,0.00,0.00,3,100,8.9,207,16.6,1018.7
2024-01-15T19:00,-1.6,47,0.00,0.00,0.00,3,100,8.9,207,15.1,1018.6
2024-01-15T20:00,-1.9,52,0.00,0.00,0.00,3,100,9.8,216,16.2,1018.9
2024-01-15T21:00,-2.8,52,0.10,0.00,0.07,71,100,10.5,221,18.0,1019.1
2024-01-15T22:00,-3.3,61,0.30,0.00,0.21,73,100,8.0,243,18.0,1019.0
2024-01-15T23:00,-3.7,66,0.40,0.00,0.28,73,100,5.5,259,14.4,1018.7
2024-01-16T00:00,-3.8,72,0.30,0.00,0.21,73,100,6.0,205,11.5,1018.5
2024-01-16T01:00,-4.1,79,0.70,0.00,0.49,73,100,1.4,180,11.9,1016.9
2024-01-16T02:00,-4.1,81,0.50,0.00,0.35,73,100,0.8,63,5.8,1016.6
2024-01-16T03:00,-4.0,82,0.50,0.00,0.35,73,100,5.5,11,11.2,1016.3
2024-01-16T04:00,-4.0,83,0.40,0.00,0.28,73,100,7.9,47,14.4,1015.2
2024-01-16T05:00,-4.0,85,0.40,0.00,0.28,73,100,9.2,39,16.2,1014.2
2024-01-16T06:00,-3.8,85,0.60,0.00,0.42,73,100,11.3,37,19.4,1012.8
2024-01-16T07:00,-3.4,84,0.20,0.00,0.14,71,100,12.0,49,20.5,1012.1
2024-01-16T08:00,-3.1,86,0.50,0.10,0.28,73,100,14.6,52,24.1,1010.9
2024-01-16T09:00,-2.7,89,0.30,0.00,0.21,73,100,13.6,40,22.7,1009.9
2024-01-16T10:00,-2.1,90,0.50,0.10,0.28,73,100,13.6,32,23.0,1008.8
2024-01-16T11:00,-1.8,89,0.40,0.30,0.07,71,100,15.5,28,25.9,1007.7
2024-01-16T12:00,-1.7,91,1.40,1.40,0.00,61,100,14.5,30,25.9,1005.8
2024-01-16T13:00,-1.4,94,0.60,0.60,0.00,53,100,14.0,29,27.0,1003.1
2024-01-16T14:00,-1.0,94,0.40,0.40,0.00,51,100,16.6,336,25.6,1002.2
2024-01-16T15:00,-0.9,92,1.30,1.20,0.07,71,100,23.2,319,38.2,1002.6
2024-01-16T16:00,-1.6,90,0.30,0.10,0.14,71,100,16.6,326,38.2,1002.8
2024-01-16T17:00,-1.0,86,0.10,0.00,0.07,71,100,16.5,324,28.4,1003.1
2024-01-16T18:00,-1.1,85,0.10,0.00,0.07,71,100,14.5,318,26.3,1002.9
2024-01-16T19:00,-1.0,80,0.00,0.00,0.00,3,100,18.9,309,30.2,1003.6
2024-01-16T20:00,-2.1,76,0.00,0.00,0.00,3,100,19.8,307,33.1,1004.3
2024-01-16T21:00,-3.9,75,0.00,0.00,0.00,3,98,19.6,317,36.0,1004.9
2024-01-16T22:00,-4.7,70,0.00,0.00,0.00,0,0,22.5,319,36.4,1005.6
2024-01-16T23:00,-5.7,64,0.00,0.00,0.00,0,0,20.5,322,38.5,1006.6
2024-01-17T00:00,-6.3,68,0.00,0.00,0.00,0,0,15.2,306,33.8,1007.4
2024-01-17T01:00,-6.4,66,0.00,0.00,0.00,0,0,17.2,299,27.7,1007.9
2024-01-17T02:00,-6.8,64,0.00,0.00,0.00,0,0,17.7,297,28.1,1008.2
2024-01-17T03:00,-7.1,63,0.00,0.00,0.00,0,0,18.4,296,29.2,1008.6
2024-01-17T04:00,-7.4,64,0.00,0.00,0.00,0,0,17.4,297,29.2,1009.0
2024-01-17T05:00,-7.8,63,0.00,0.00,0.00,0,0,16.3,288,27.4,1009.3
2024-01-17T06:00,-8.1,63,0.00,0.00,0.00,0,0,15.3,285,25.9,1009.9
2024-01-17T07:00,-8.5,64,0.00,0.00,0.00,0,0,15.4,281,24.8,1010.5
2024-01-17T08:00,-8.9,64,0.00,0.00,0.00,0,0,15.5,274,25.2,1011.0
2024-01-17T09:00,-8.6,59,0.00,0.00,0.00,0,0,16.2,270,27.4,1011.5
2024-01-17T10:00,-7.8,53,0.00,0.00,0.00,0,0,20.2,270,34.6,1012.3
2024-01-17T11:00,-6.8,47,0.00,0.00,0.00,0,0,21.7,277,38.2,1012.8
2024-01-17T12:00,-5.9,40,0.00,0.00,0.00,0,0,21.2,270,38.9,1012.8
2024-01-17T13:00,-5.2,35,0.00,0.00,0.00,0,0,22.7,270,41.0,1011.9
2024-01-17T14:00,-4.5,32,0.00,0.00,0.00,0,0,23.8,266,42.5,1011.6
2024-01-17T15:00,-4.2,30,0.00,0.00,0.00,0,0,23.5,266,42.5,1011.3
2024-01-17T16:00,-4.2,30,0.00,0.00,0.00,0,0,22.3,260,41.4,1011.6
2024-01-17T17:00,-4.7,32,0.00,0.00,0.00,0,0,21.0,254,38.5,1012.3
2024-01-17T18:00,-5.8,39,0.00,0.00,0.00,0,0,15.8,249,33.8,1013.1
2024-01-17T19:00,-6.1,43,0.00,0.00,0.00,0,0,16.9,246,26.6,1013.8
2024-01-17T20:00,-6.0,45,0.00,0.00,0.00,0,0,18.4,247,29.5,1014.4
2024-01-17T21:00,-6.3,47,0.00,0.00,0.00,0,0,18.3,250,29.5,1014.8
2024-01-17T22:00,-6.2,46,0.00,0.00,0.00,0,0,19.4,255,31.3,1015.3
2024-01-17T23:00,-6.2,46,0.00,0.00,0.00,0,0,16.2,249,30.6,1016.1
2024-01-18T00:00,-6.4,48,0.00,0.00,0.00,0,0,15.0,243,25.6,1016.7
2024-01-18T01:00,-6.5,51,0.00,0.00,0.00,1,35,14.5,243,24.1,1016.6
2024-01-18T02:00,-6.6,53,0.00,0.00,0.00,3,98,14.7,239,23.4,1016.8
2024-01-18T03:00,-6.7,55,0.00,0.00,0.00,1,34,13.7,247,24.1,1017.3
2024-01-18T04:00,-6.8,56,0.00,0.00,0.00,2,59,12.8,248,22.0,1017.9
2024-01-18T05:00,-6.8,57,0.00,0.00,0.00,1,44,13.5,254,21.2,1017.7
2024-01-18T06:00,-6.8,58,0.00,0.00,0.00,3,100,11.5,256,21.2,1017.5
2024-01-18T07:00,-6.4,58,0.00,0.00,0.00,3,100,11.8,247,19.1,1017.7
2024-01-18T08:00,-6.2,64,0.00,0.00,0.00,3,100,11.2,237,18.7,1017.9
2024-01-18T09:00,-4.8,52,0.00,0.00,0.00,3,100,11.2,222,18.7,1018.4
2024-01-18T10:00,-3.8,47,0.00,0.00,0.00,3,100,13.5,228,23.0,1019.3
2024-01-18T11:00,-3.0,46,0.10,0.00,0.07,71,100,12.1,233,24.1,1019.1
2024-01-18T12:00,-2.3,47,0.10,0.00,0.07,71,100,16.2,233,28.4,1019.0
2024-01-18T13:00,-1.5,47,0.10,0.00,0.07,71,100,17.1,235,31.3,1017.9
2024-01-18T14:00,-0.4,45,0.00,0.00,0.07,71,100,15.2,239,31.3,1016.5
2024-01-18T15:00,0.2,44,0.00,0.00,0.00,3,100,15.1,232,28.4,1015.5
2024-01-18T16:00,0.4,44,0.00,0.00,0.00,3,100,13.5,228,27.0,1014.8
2024-01-18T17:00,0.2,46,0.00,0.00,0.00,3,100,10.7,220,23.0,1014.3
2024-01-18T18:00,-1.0,52,0.00,0.00,0.00,3,100,7.1,229,16.6,1014.3
2024-01-18T19:00,-1.5,55,0.00,0.00,0.00,3,100,6.1,242,10.8,1014.6
2024-01-18T20:00,-1.5,56,0.00,0.00,0.00,3,100,6.4,227,9.4,1014.6
2024-01-18T21:00,-1.6,56,0.00,0.00,0.00,3,100,7.4,231,11.5,1015.0
2024-01-18T22:00,-1.5,56,0.00,0.00,0.00,3,100,6.0,253,11.9,1014.6
2024-01-18T23:00,-1.8,58,0.00,0.00,0.00,3,100,4.0,265,9.4,1013.7
2024-01-19T00:00,-2.2,64,0.00,0.00,0.00,3,100,4.3,336,7.9,1013.2
2024-01-19T01:00,-2.7,69,0.00,0.00,0.00,3,100,4.3,5,7.2,1012.5
2024-01-19T02:00,-2.8,72,0.00,0.00,0.00,3,100,3.6,53,6.1,1011.9
2024-01-19T03:00,-2.6,72,0.00,0.00,0.00,3,100,6.6,61,9.4,1011.5
2024-01-19T04:00,-2.8,73,0.00,0.00,0.00,3,100,7.6,65,11.2,1010.6
2024-01-19T05:00,-2.7,73,0.00,0.00,0.00,3,100,7.1,45,13.0,1009.9
2024-01-19T06:00,-2.7,77,0.10,0.00,0.07,71,100,7.4,39,10.4,1009.3
2024-01-19T07:00,-2.8,81,0.10,0.00,0.07,71,100,8.4,25,10.8,1008.9
2024-01-19T08:00,-2.9,83,0.10,0.00,0.07,71,100,8.8,35,13.3,1008.1
2024-01-19T09:00,-2.7,79,0.20,0.00,0.14,71,100,6.7,36,15.1,1007.6
2024-01-19T10:00,-2.2,76,0.20,0.00,0.14,71,100,7.6,31,14.0,1007.5
2024-01-19T11:00,-1.6,73,0.20,0.00,0.14,71,100,12.5,39,21.6,1006.9
2024-01-19T12:00,-1.2,71,0.30,0.00,0.21,73,100,16.4,50,27.4,1006.0
2024-01-19T13:00,-1.1,71,0.40,0.00,0.28,73,100,16.1,34,29.2,1004.4
2024-01-19T14:00,-1.0,68,0.30,0.00,0.21,73,100,16.3,28,29.2,1003.4
2024-01-19T15:00,-0.9,65,0.20,0.00,0.14,71,100,16.4,19,29.5,1003.0
2024-01-19T16:00,-1.0,65,0.20,0.00,0.14,71,100,16.5,10,29.2,1003.2
2024-01-19T17:00,-1.6,72,0.20,0.00,0.14,71,100,13.0,355,28.1,1003.5
2024-01-19T18:00,-2.3,76,0.10,0.00,0.07,71,100,13.6,343,22.7,1004.3
2024-01-19T19:00,-3.0,75,0.10,0.00,0.07,71,100,14.0,348,23.4,1005.2
2024-01-19T20:00,-3.6,74,0.00,0.00,0.00,3,100,12.8,349,23.4,1005.8
2024-01-19T21:00,-4.0,73,0.00,0.00,0.00,3,100,10.4,326,20.5,1006.5
2024-01-19T22:00,-4.6,80,0.00,0.00,0.00,3,99,5.6,297,16.2,1007.0
2024-01-19T23:00,-4.0,75,0.00,0.00,0.00,3,100,12.6,301,18.4,1007.1
2024-01-20T00:00,-4.0,64,0.00,0.00,0.00,1,44,16.6,304,26.6,1007.5
2024-01-20T01:00,-4.9,63,0.00,0.00,0.00,3,100,18.6,306,29.2,1008.2
2024-01-20T02:00,-5.7,59,0.00,0.00,0.00,2,58,20.2,310,32.8,1008.7
2024-01-20T03:00,-6.7,60,0.00,0.00,0.00,0,5,20.1,313,33.1,1009.3
2024-01-20T04:00,-7.4,62,0.00,0.00,0.00,0,4,18.6,311,32.4,1009.5
2024-01-20T05:00,-7.8,64,0.00,0.00,0.00,0,0,17.5,307,29.9,1009.7
2024-01-20T06:00,-7.9,63,0.00,0.00,0.00,0,1,15.9,303,28.4,1010.2
2024-01-20T07:00,-8.1,64,0.00,0.00,0.00,0,1,14.1,302,25.2,1010.7
2024-01-20T08:00,-8.1,65,0.00,0.00,0.00,0,4,12.5,303,22.3,1011.1
2024-01-20T09:00,-7.6,60,0.00,0.00,0.00,0,1,15.6,304,26.3,1011.1
2024-01-20T10:00,-6.4,49,0.00,0.00,0.00,0,10,21.0,309,34.2,1011.4
2024-01-20T11:00,-5.5,44,0.00,0.00,0.00,0,8,22.0,310,38.9,1011.3
2024-01-20T12:00,-4.2,39,0.00,0.00,0.00,2,63,23.5,306,41.8,1011.0
2024-01-20T13:00,-3.6,39,0.00,0.00,0.00,2,51,24.2,300,43.2,1010.3
2024-01-20T14:00,-3.3,37,0.00,0.00,0.00,2,51,25.1,302,43.9,1009.9
2024-01-20T15:00,-3.7,38,0.00,0.00,0.00,3,99,25.7,304,44.3,1010.1
2024-01-20T16:00,-4.4,40,0.00,0.00,0.00,3,97,26.2,304,44.6,1010.4
2024-01-20T17:00,-5.3,43,0.00,0.00,0.00,3,100,25.2,304,44.3,1011.3
2024-01-20T18:00,-6.3,49,0.00,0.00,0.00,3,100,21.7,302,41.8,1012.1
2024-01-20T19:00,-6.7,50,0.00,0.00,0.00,3,100,21.6,303,34.9,1013.0
2024-01-20T20:00,-7.0,50,0.00,0.00,0.00,2,54,21.9,306,35.6,1013.5
2024-01-20T21:00,-7.2,50,0.00,0.00,0.00,3,99,23.0,302,36.7,1013.8
2024-01-20T22:00,-7.2,51,0.00,0.00,0.00,2,73,23.5,306,37.8,1014.2
2024-01-20T23:00,-7.5,54,0.00,0.00,0.00,2,79,22.8,308,37.8,1014.9
2024-01-21T00:00,-7.3,56,0.00,0.00,0.00,3,87,22.7,314,37.8,1015.3
2024-01-21T01:00,-7.2,58,0.00,0.00,0.00,1,39,20.9,315,36.7,1015.8
2024-01-21T02:00,-7.1,59,0.00,0.00,0.00,1,25,19.1,314,33.5,1016.2
2024-01-21T03:00,-6.6,58,0.00,0.00,0.00,1,31,19.4,317,31.0,1016.9
2024-01-21T04:00,-6.7,58,0.00,0.00,0.00,1,21,19.1,317,31.0,1017.6
2024-01-21T05:00,-6.9,58,0.00,0.00,0.00,0,14,19.9,315,31.7,1018.3
2024-01-21T06:00,-7.1,57,0.00,0.00,0.00,0,5,20.1,316,32.8,1019.2
2024-01-21T07:00,-7.2,58,0.00,0.00,0.00,1,43,18.8,313,32.4,1020.2
2024-01-21T08:00,-7.5,59,0.00,0.00,0.00,0,8,17.6,311,30.2,1021.3
2024-01-21T09:00,-6.5,55,0.00,0.00,0.00,0,2,18.6,306,29.2,1022.1
2024-01-21T10:00,-5.6,49,0.00,0.00,0.00,0,1,22.5,309,37.4,1023.0
2024-01-21T11:00,-4.8,45,0.00,0.00,0.00,0,0,23.0,310,40.0,1023.8
2024-01-21T12:00,-3.6,41,0.00,0.00,0.00,0,1,23.2,306,41.0,1024.0
2024-01-21T13:00,-2.6,39,0.00,0.00,0.00,0,0,21.8,309,41.4,1023.5
2024-01-21T14:00,-1.6,37,0.00,0.00,0.00,0,0,22.3,304,39.6,1023.1
2024-01-21T15:00,-1.1,37,0.00,0.00,0.00,0,0,23.6,304,41.0,1023.3
2024-01-21T16:00,-1.1,38,0.00,0.00,0.00,0,1,23.1,307,41.0,1023.8
2024-01-21T17:00,-1.9,43,0.00,0.00,0.00,0,0,20.6,306,39.6,1024.7
2024-01-21T18:00,-3.5,51,0.00,0.00,0.00,0,0,16.6,309,33.1,1025.7
2024-01-21T19:00,-4.4,56,0.00,0.00,0.00,0,0,17.1,311,27.4,1026.7
2024-01-21T20:00,-4.8,59,0.00,0.00,0.00,0,0,16.8,313,27.0,1027.5
2024-01-21T21:00,-4.3,55,0.00,0.00,0.00,0,0,17.4,310,28.4,1027.6
2024-01-21T22:00,-4.8,58,0.00,0.00,0.00,0,0,15.3,309,27.4,1028.1
2024-01-21T23:00,-5.2,62,0.00,0.00,0.00,0,0,13.2,299,24.1,1028.7
2024-01-22T00:00,-5.7,65,0.00,0.00,0.00,0,0,13.0,294,20.5,1029.3
2024-01-22T01:00,-5.9,66,0.00,0.00,0.00,0,0,12.2,294,20.2,1029.6
2024-01-22T02:00,-6.1,66,0.00,0.00,0.00,0,0,10.8,291,18.7,1029.7
2024-01-22T03:00,-6.3,67,0.00,0.00,0.00,0,0,9.2,301,16.6,1029.9
2024-01-22T04:00,-6.4,67,0.00,0.00,0.00,0,0,8.1,302,13.7,1029.8
2024-01-22T05:00,-6.5,68,0.00,0.00,0.00,0,0,7.2,297,12.2,1030.1
2024-01-22T06:00,-6.8,70,0.00,0.00,0.00,0,0,5.9,284,11.2,1030.1
2024-01-22T07:00,-6.8,71,0.00,0.00,0.00,0,0,6.8,270,10.1,1030.4
2024-01-22T08:00,-6.9,73,0.00,0.00,0.00,0,0,7.6,262,11.2,1030.8
2024-01-22T09:00,-5.9,67,0.00,0.00,0.00,0,0,9.4,252,15.1,1031.1
2024-01-22T10:00,-3.5,56,0.00,0.00,0.00,0,0,8.2,247,16.9,1031.4
2024-01-22T11:00,-1.8,47,0.00,0.00,0.00,0,0,8.0,243,19.1,1031.5
2024-01-22T12:00,0.0,41,0.00,0.00,0.00,3,98,10.2,225,22.7,1031.0
2024-01-22T13:00,1.6,36,0.00,0.00,0.00,3,100,13.0,226,25.9,1030.0
2024-01-22T14:00,2.7,32,0.00,0.00,0.00,3,100,14.3,225,27.4,1028.8
2024-01-22T15:00,3.5,30,0.00,0.00,0.00,2,75,16.6,229,30.2,1028.2
2024-01-22T16:00,3.6,30,0.00,0.00,0.00,3,81,16.6,228,30.2,1027.5
2024-01-22T17:00,2.7,36,0.00,0.00,0.00,3,100,14.4,217,28.4,1027.5
2024-01-22T18:00,0.9,47,0.00,0.00,0.00,3,100,13.2,209,22.3,1027.6
2024-01-22T19:00,0.5,52,0.00,0.00,0.00,3,98,14.8,214,23.0,1027.8
2024-01-22T20:00,-0.1,55,0.00,0.00,0.00,3,90,17.6,223,27.0,1028.2
2024-01-22T21:00,-1.9,64,0.00,0.00,0.00,3,99,17.1,224,26.3,1028.2
2024-01-22T22:00,-1.8,63,0.00,0.00,0.00,3,99,17.3,228,27.7,1027.9
2024-01-22T23:00,-2.5,65,0.00,0.00,0.00,3,100,16.6,236,27.4,1027.9
2024-01-23T00:00,-1.6,62,0.00,0.00,0.00,3,100,18.8,234,29.5,1027.8
2024-01-23T01:00,-1.0,60,0.00,0.00,0.00,3,100,18.7,232,30.2,1027.3
2024-01-23T02:00,-0.5,59,0.00,0.00,0.00,2,54,17.2,237,29.5,1027.1
2024-01-23T03:00,-1.0,61,0.00,0.00,0.00,2,75,12.7,245,27.0,1026.9
2024-01-23T04:00,-0.6,60,0.00,0.00,0.00,3,100,11.6,248,20.2,1026.7
2024-01-23T05:00,-0.4,61,0.00,0.00,0.00,3,100,14.6,230,22.7,1026.5
2024-01-23T06:00,-0.2,60,0.00,0.00,0.00,2,68,12.7,245,23.0,1026.5
2024-01-23T07:00,-0.6,62,0.00,0.00,0.00,2,64,12.7,241,19.8,1026.9
2024-01-23T08:00,-0.7,63,0.00,0.00,0.00,3,93,11.3,253,20.2,1027.6
2024-01-23T09:00,1.1,54,0.00,0.00,0.00,3,100,8.6,272,15.5,1027.2
2024-01-23T10:00,2.3,51,0.00,0.00,0.00,3,100,9.8,253,15.5,1028.1
2024-01-23T11:00,2.7,52,0.20,0.20,0.00,51,100,8.7,263,15.5,1028.7
2024-01-23T12:00,1.8,80,0.70,0.70,0.00,53,100,7.1,255,13.7,1029.2
2024-01-23T13:00,2.2,83,0.50,0.50,0.00,53,100,6.8,270,11.9,1028.7
2024-01-23T14:00,3.0,86,0.30,0.30,0.00,51,100,6.8,267,13.0,1028.3
2024-01-23T15:00,4.1,72,0.00,0.00,0.00,3,100,6.2,280,14.4,1028.1
2024-01-23T16:00,4.6,62,0.00,0.00,0.00,3,100,6.8,295,15.1,1028.5
2024-01-23T17:00,3.8,66,0.00,0.00,0.00,3,100,3.1,291,13.7,1029.2
2024-01-23T18:00,3.3,69,0.00,0.00,0.00,3,100,3.5,294,6.1,1029.5
2024-01-23T19:00,1.6,80,0.00,0.00,0.00,3,100,5.4,352,6.5,1030.2
2024-01-23T20:00,0.6,86,0.00,0.00,0.00,3,100,5.5,58,6.5,1030.5
2024-01-23T21:00,0.6,90,0.00,0.00,0.00,3,99,4.1,38,4.7,1030.3
2024-01-23T22:00,0.5,92,0.00,0.00,0.00,2,70,3.3,41,5.0,1030.3
2024-01-23T23:00,-0.6,95,0.00,0.00,0.00,3,100,5.4,86,5.8,1030.3
2024-01-24T00:00,0.2,94,0.00,0.00,0.00,3,100,5.2,65,6.8,1030.8
2024-01-24T01:00,0.3,92,0.10,0.10,0.00,51,100,6.2,80,9.4,1030.1
2024-01-24T02:00,0.3,88,0.00,0.00,0.00,3,100,5.2,74,8.6,1030.4
2024-01-24T03:00,0.6,87,0.00,0.00,0.00,3,100,7.9,90,11.5,1030.3
2024-01-24T04:00,0.6,89,0.00,0.00,0.00,3,100,8.0,85,11.9,1030.2
2024-01-24T05:00,0.3,95,0.20,0.20,0.00,51,100,5.2,78,11.5,1030.1
2024-01-24T06:00,0.1,96,0.20,0.20,0.00,51,100,6.4,74,9.7,1029.7
2024-01-24T07:00,0.8,97,0.20,0.20,0.00,51,95,6.5,87,11.5,1029.2
2024-01-24T08:00,0.4,97,0.10,0.10,0.00,51,100,4.7,32,9.7,1029.8
2024-01-24T09:00,1.5,97,0.20,0.20,0.00,51,100,6.1,93,8.6,1029.8
2024-01-24T10:00,3.2,95,0.10,0.10,0.00,51,100,6.5,90,9.4,1029.4
2024-01-24T11:00,4.8,96,0.10,0.10,0.00,51,100,4.8,48,13.0,1029.4
2024-01-24T12:00,5.1,96,0.20,0.20,0.00,51,100,5.8,97,10.1,1029.0
2024-01-24T13:00,5.2,96,0.10,0.10,0.00,51,100,4.7,113,8.6,1027.8
2024-01-24T14:00,5.2,97,0.10,0.10,0.00,51,100,4.6,129,6.8,1027.1
2024-01-24T15:00,5.6,97,0.00,0.00,0.00,3,100,4.6,135,7.9,1026.1
2024-01-24T16:00,5.2,98,0.10,0.10,0.00,51,100,4.9,144,6.8,1025.7
2024-01-24T17:00,4.8,98,0.10,0.10,0.00,51,100,6.0,155,7.2,1025.5
